     0.01  11.85263  -0.00015  -0.00007  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.84087   0.06086  -0.10318  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.84567  -0.15469   0.40613  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.85020  -0.25607   0.86752  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.84230   0.12088   0.96787  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.01  11.83463  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.81913   0.08818  -0.15245  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.82439  -0.11877   0.29794  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.83089  -0.20785   0.72210  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.79436   0.10805   0.89074  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.79278  -0.00003  -0.00002  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.83887   0.06582  -0.12560  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.83080  -0.11363   0.27147  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.82304  -0.18737   0.65703  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.87072   0.06979   0.71472  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.72398  -0.00003  -0.00002  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.78405   0.04309  -0.06791  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.78479  -0.11863   0.30420  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.78666  -0.19423   0.65929  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.90770   0.06444   0.56218  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.70731  -0.00002  -0.00001  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.74829   0.05282  -0.09058  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.75519  -0.10183   0.23839  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.76468  -0.16374   0.55519  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.89840   0.05261   0.48354  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.68985   0.00002   0.00001  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.84955   0.13598  -0.25603  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.85234  -0.01312   0.00443  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.85703  -0.07367   0.32618  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.88647   0.05224   0.45364  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.64172   0.00002   0.00001  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.81360   0.09905  -0.17174  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.81914  -0.00333  -0.00805  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.82369  -0.06065   0.28306  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.81349   0.05065   0.40846  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.63865  -0.00001   0.00000  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.80012   0.08366  -0.13967  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.80192   0.01187  -0.02667  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.80226  -0.04756   0.24555  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.77508   0.04736   0.40258  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.71226   0.00009   0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.76320   0.07452  -0.11238  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.76387   0.02224  -0.02269  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.76394  -0.04481   0.23682  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.73954   0.04299   0.38657  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.71639   0.00011   0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.70722   0.05823  -0.08763  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.70732   0.02291  -0.02730  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.70831  -0.03760   0.20573  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.70523   0.04012   0.38654  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.02  11.70080   0.00012   0.00006  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.68977   0.02301  -0.03720  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.68669   0.00680   0.00978  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.68203  -0.04635   0.22031  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.67564   0.03705   0.37447  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.68212   0.00011   0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.65829   0.01269  -0.01713  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.65763   0.00270   0.03502  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.65607  -0.05286   0.23355  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.62442   0.03659   0.34359  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.65477   0.00008   0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.62273   0.00540  -0.00771  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.62314  -0.00142   0.04141  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.62336  -0.05289   0.22237  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.58043   0.03569   0.37659  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.62573   0.00006   0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.59535   0.01453  -0.02287  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.59522   0.00400   0.02634  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.59484  -0.04686   0.19741  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.55669   0.04009   0.40346  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.61185   0.00003   0.00001  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.55460  -0.00074   0.00513  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.55168  -0.00655   0.05548  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.54875  -0.05576   0.21216  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.52042   0.04257   0.40568  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.59907   0.00000   0.00000  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.52268  -0.02080   0.03496  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.52152  -0.02056   0.08372  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.51910  -0.06458   0.22732  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.49069   0.04466   0.40221  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.59129  -0.00002  -0.00001  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.49270  -0.03000   0.04936  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.49158  -0.02855   0.10131  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.49000  -0.07030   0.23535  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.45280   0.04732   0.40590  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.57969  -0.00004  -0.00002  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.47518  -0.04387   0.06703  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.47319  -0.04079   0.12310  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.47045  -0.07777   0.24681  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.41566   0.05127   0.43728  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.54600  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.46219  -0.05530   0.08534  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.46003  -0.05367   0.15708  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.45672  -0.09080   0.27650  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.38790   0.05315   0.44804  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.03  11.52265  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.43827  -0.06102   0.09295  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.43608  -0.06371   0.18420  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.43290  -0.10079   0.30089  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.37129   0.05485   0.45798  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.54025  -0.00012  -0.00006  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.41806  -0.06769   0.09914  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.41657  -0.07566   0.21036  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.41401  -0.10913   0.32332  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.35653   0.06035   0.49752  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.52182  -0.00013  -0.00006  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.39956  -0.05753   0.08237  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.40011  -0.07751   0.21268  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.39964  -0.10904   0.32883  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.33755   0.06381   0.52020  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.49432  -0.00012  -0.00006  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.38257  -0.05246   0.07437  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.38137  -0.08059   0.21687  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.37897  -0.10833   0.33512  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.31582   0.06709   0.54627  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.46337  -0.00012  -0.00006  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.38133  -0.07207   0.10049  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.37735  -0.10107   0.25772  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.37125  -0.11890   0.37350  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.29686   0.06982   0.56754  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.43090  -0.00011  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.36239  -0.06299   0.09630  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.36269  -0.10805   0.28551  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.36172  -0.12703   0.41319  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.27489   0.07070   0.57890  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.39973  -0.00010  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.34205  -0.04937   0.07428  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.34254  -0.10780   0.27405  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.34177  -0.12119   0.40932  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.26603   0.07338   0.60744  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.36493  -0.00009  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.32012  -0.03776   0.06046  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.32038  -0.10503   0.26416  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.31960  -0.11750   0.40726  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.26558   0.07714   0.63485  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.04  11.33511  -0.00010  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.29432  -0.02946   0.05123  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.29486  -0.10150   0.25434  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.29457  -0.11467   0.40371  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.24953   0.07486   0.62659  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.31144  -0.00011  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.26756  -0.02085   0.04030  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.26852  -0.09572   0.23886  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.26889  -0.11034   0.39278  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.23160   0.07231   0.61967  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.28725  -0.00010  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.24317  -0.01258   0.02777  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.24415  -0.08851   0.21889  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.24457  -0.10443   0.37542  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.21032   0.07010   0.61044  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.25944  -0.00009  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.22295  -0.01151   0.02717  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.22260  -0.08527   0.21065  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.22173  -0.10231   0.36697  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.18490   0.06754   0.59915  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.23339  -0.00009  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.20345  -0.01463   0.03296  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.20334  -0.08401   0.21045  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.20251  -0.10301   0.36663  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.16301   0.06375   0.57776  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.21025  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.18167  -0.01509   0.03477  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.18179  -0.08173   0.20857  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.18140  -0.10306   0.36480  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.14879   0.05966   0.55273  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.18851  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.15806  -0.01281   0.03091  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.15867  -0.07769   0.19896  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.15894  -0.10003   0.35415  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.12942   0.05881   0.55056  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.16405  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.13915  -0.00876   0.02236  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.14006  -0.07253   0.18359  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.14054  -0.09467   0.33691  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.10825   0.05834   0.54786  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.14090  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.12262  -0.00409   0.01775  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.12230  -0.06753   0.17509  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.12167  -0.09176   0.32755  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.08315   0.05750   0.54045  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.05  11.12002  -0.00007  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.09899  -0.00601   0.02239  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.09875  -0.06625   0.17498  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.09831  -0.09128   0.32435  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.05636   0.05725   0.53863  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  11.09995  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.07582  -0.00653   0.02337  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.07567  -0.06420   0.17115  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.07524  -0.08939   0.31783  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.02865   0.05840   0.54413  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  11.08230  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.05192  -0.00877   0.02683  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.05177  -0.06328   0.17084  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.05104  -0.08861   0.31463  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.00150   0.05885   0.54778  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  11.06328  -0.00006  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.02786  -0.01399   0.03411  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.02708  -0.06462   0.17547  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.02578  -0.08929   0.31589  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.97564   0.05940   0.54863  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  11.04108  -0.00006  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  11.00237  -0.01926   0.04000  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.00183  -0.06674   0.18145  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  11.00060  -0.09041   0.31875  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.95048   0.05960   0.55010  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  11.01595  -0.00006  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.97691  -0.02172   0.04108  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.97657  -0.06808   0.18395  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.97583  -0.09066   0.31931  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.92427   0.06032   0.55475  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  10.99640  -0.00007  -0.00003  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.95206  -0.02027   0.03680  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.95196  -0.06748   0.18275  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.95116  -0.08939   0.31625  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.89708   0.06143   0.56257  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  10.97318  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.92856  -0.02067   0.03792  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.92785  -0.06815   0.18407  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.92694  -0.08909   0.31626  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.87070   0.06213   0.56847  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  10.94923  -0.00008  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.90188  -0.01959   0.03669  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.90178  -0.06814   0.18567  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.90093  -0.08911   0.31708  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.84389   0.06211   0.57187  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.06  10.92710  -0.00009  -0.00004  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.87677  -0.02186   0.03768  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.87604  -0.06997   0.18780  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.87448  -0.08892   0.31752  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.81682   0.06264   0.57778  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.07  10.90825  -0.00010  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.85221  -0.02204   0.03925  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.85143  -0.07180   0.19313  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.85032  -0.09010   0.32181  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.78957   0.06352   0.58420  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.07  10.88646  -0.00010  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.82698  -0.02207   0.03834  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.82663  -0.07342   0.19570  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.82533  -0.09084   0.32504  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.76089   0.06398   0.58955  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
     0.07  10.86266  -0.00010  -0.00005  28.84615   5.76485   0.12857   1.48585   1.47887   1.47887  10.80266  -0.02223   0.03724  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.80223  -0.07529   0.19951  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.80071  -0.09203   0.32972  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026  10.73482   0.06473   0.59726  28.57143   5.70595   0.09310   1.48221   1.48026   1.48026
