          43
  0.0000000E+00  0.0000000E+00
           9   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          10   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          11   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          12   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          13   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          14   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          15   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          16   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          17   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          18   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          19   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          20   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          21   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          22   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          23   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          24   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          25   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          26   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          27   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          28   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          29   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          30   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          31   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          32   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          33   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          34   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          35   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          36   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          37   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          38   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          39   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          40   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          41   2.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          42   1.000000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
          43   42.00000      0.5800000       30.00000       10.08200    
  1.2000000E-02  0.1010000      5.0000001E-02   20.84100      0.5800000    
   30.00000       10.08200      1.2000000E-02  0.1010000      5.0000001E-02
   20.84100      0.5800000       30.00000       10.08200      1.2000000E-02
  0.1010000      5.0000001E-02   20.84100      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
