8                
1    545692.103    2551770.782    545564.488    2551785.438
2    545910.855    2550873.496    545683.707    2550871.499
3    545570.498    2550077.535    545440.631    2550230.61
4    544914.879    2549682.698    544826.715    2549897.185
5    543834.064    2550180.959    544024.019    2550259.926
6    543465.275    2551020.568    543704.127    2551025.869
7    543942.405    2552175.287    543892.048    2552021.123
8    544668.038    2552152.397    544719.084    2551997.743
